PERIOD,RADIUS,DENSITY,NUM_PLANETS,DISPOSITION_ENCODED
2.244541,13.6382,0.993,1.0,1
2.2749988,17.0496,0.993,1.0,1
14.7765802,10.2309,0.993,1.0,1
2.8846592,16.5935,0.993,1.0,1
3.2813635,10.9441,0.993,1.0,1
3.9353218,20.2069,0.993,1.0,1
3.8861815,10.8516,0.993,1.0,1
4.4299239,3.567,0.993,1.0,1
4.5314275,3.567,0.993,1.0,1
6.032661,3.567,0.993,1.0,1
5.4695364,1.39203,0.993,1.0,1
8.7042937,3.59413,0.993,1.0,1
5.8009082,8.06972,0.993,1.0,1
17.7481897,11.5797,0.993,1.0,1
4.1245473,17.7780627,0.993,1.0,1
0.9990876,16.981,0.993,1.0,1
2.1967461,11.6242,0.993,1.0,1
1.6773063,29.2836,0.993,1.0,0
3.3808424,15.6348,0.993,1.0,1
0.733892,12.8031517,0.993,1.0,1
5.6316098,6.99657,0.993,1.0,1
3.8027513,14.5097,0.993,1.0,1
5.5556615,13.1283718,0.993,1.0,1
3.4792084,14.4016,0.993,1.0,1
11.1838046,3.567,0.993,1.0,1
7.3142625,12.5859,0.993,1.0,1
2.9204289,12.9535,0.993,1.0,1
2.3064574,13.5732,0.993,1.0,1
3.5980715,14.8005,0.993,1.0,1
4.0668104,15.0245,0.993,1.0,1
9.8830331,10.3147,0.993,1.0,1
4.2100055,13.6161,0.993,1.0,1
2.0915616,14.2961,0.993,1.0,0
7.6686232,8.82795,0.993,1.0,1
1.1437772,12.9975,0.993,1.0,1
23.7123919,12.8901,0.993,1.0,1
8.7876771,11.5115,0.993,1.0,1
2.774207,2.582442,0.993,1.0,0
1.2695326,14.8016,0.993,1.0,1
3.3645349,11.8831,0.993,1.0,1
6.2244575,8.34496,0.993,1.0,1
3.613799,15.4064,0.993,1.0,1
3.5108018,5.42543,0.993,1.0,1
1.3454079,7.22545,0.993,1.0,1
8.8558739,3.014,0.993,1.0,1
0.8994677,17.1200078,0.993,1.0,1
6.216994,7.46488,0.993,1.0,0
3.1393667,15.9004,0.993,1.0,1
1.7134571,4.95462,0.993,1.0,0
5.8879518,9.19044,0.993,1.0,1
1.5110224,1.47339,0.993,1.0,1
1.4920726,2.23482,0.993,1.0,0
5.8321337,1.15554,0.993,1.0,1
4.5117148,2.89398,0.993,1.0,1
10.3883213,3.76664,0.993,1.0,1
13.4155226,1.53506,0.993,2.0,1
3.6413702,16.4955,0.993,1.0,1
14.4507561,6.2516257,0.993,1.0,1
3.4532143,16.9569136,0.993,1.0,1
4.890376,16.1683559,0.993,1.0,1
4.4455436,15.8181,0.993,1.0,1
2.4361097,7.79741,0.993,1.0,1
1.8354365,5.7988,0.993,1.0,0
3.2104815,20.5754,0.993,1.0,1
15.532806,2.17742,0.993,1.0,1
4.136488,2.75771,0.993,1.0,1
6.1539077,22.3615,0.993,1.0,1
13.8240078,2.38171,0.993,1.0,1
3.4355113,4.18368,0.993,1.0,1
11.6986928,3.51877,0.993,1.0,1
1.5749553,2.51186,0.993,1.0,1
1.4713984,3.62613,0.993,1.0,0
24.9163182,12.0398,0.993,1.0,1
3.3885867,6.12917,0.993,1.0,1
1.0754572,8.40705,0.993,1.0,0
5.909621,2.96154,0.993,1.0,1
17.5328625,2.60324,0.993,1.0,1
7.6014943,9.00796,0.993,1.0,1
7.4121119,3.6822,0.993,1.0,1
1.445433,3.493627,0.993,1.0,0
2.1667786,1.77975,0.993,1.0,1
9.4813433,6.37051,0.993,1.0,1
30.4408598,7.19468,0.993,1.0,0
6.880459,2.77633,0.993,1.0,0
2.0197299,3.29943,0.993,1.0,0
3.2092033,6.33877,0.993,1.0,1
5.9471027,7.14437,0.993,1.0,1
15.6113633,2.9033347,0.993,1.0,1
5.20971,12.0204139,0.993,1.0,1
2.3843304,2.8597467,0.993,2.0,1
3.9178573,7.07511,0.993,1.0,1
5.0637114,13.5595,0.993,1.0,1
27.3714952,18.3071322,0.993,1.0,1
1.7578288,13.9433,0.993,1.0,0
92.1950434,16.0082,0.993,1.0,1
22.8524131,8.99211,0.993,1.0,1
4.7464485,10.3209,0.993,1.0,1
5.8365098,1.6134349,0.993,1.0,1
3.6469454,1.0301459,0.993,2.0,1
4.2807509,2.23474,0.993,1.0,1
5.7519475,2.96374,0.993,1.0,1
3.577501,3.3001,0.993,1.0,1
1.7726881,1.7148,0.993,1.0,1
4.8740385,14.3194,0.993,1.0,1
8.0387972,2.25604,0.993,1.0,1
9.8850244,11.9173601,0.993,1.0,0
15.7815791,11.7676797,0.993,1.0,1
4.7218077,3.124138,0.993,1.0,1
6.8548465,15.6545004,0.993,1.0,1
20.3550739,10.5079933,0.993,1.0,1
2.2085904,1.8831,0.993,1.0,1
0.2874782,5.53402,0.993,1.0,1
17.87897,3.618524,0.993,1.0,1
2.7779767,15.9998,0.993,1.0,1
3.8922407,13.0318,0.993,1.0,1
7.3039588,4.15031,0.993,1.0,1
2.7395591,15.259201,0.993,1.0,1
2.2751393,10.5509,0.993,1.0,0
4.2788309,17.4175,0.993,1.0,1
2.503254,17.5644,0.993,1.0,1
17.8597459,6.12838,0.993,1.0,1
22.43341,6.9652,0.993,1.0,1
9.5064017,14.3253,0.993,1.0,0
5.7488688,12.6677,0.993,1.0,1
3.0278609,15.5158,0.993,1.0,1
4.7271324,16.0689,0.993,1.0,1
18.9972068,4.7954,0.993,1.0,1
7.0485133,9.80458,0.993,1.0,1
3.1523405,12.6359,0.993,1.0,1
2.5677096,12.6572,0.993,1.0,1
3.2623468,13.2175,0.993,1.0,0
3.9131371,12.4444,0.993,1.0,0
0.523613,1.4861645,0.993,1.0,1
17.4372954,11.4845,0.993,1.0,1
3.8558229,17.8128,0.993,1.0,1
34.6141657,7.6965,0.993,1.0,1
15.1255732,10.2442,0.993,1.0,1
1.593603,14.4804,0.993,1.0,1
4.4716261,17.4958,0.993,1.0,1
24.6951647,6.41046,0.993,1.0,1
12.2307873,8.68366,0.993,1.0,1
2.635737,13.8231,0.993,1.0,1
4.5661309,11.6029,0.993,1.0,1
2.0961984,18.2172,0.993,1.0,1
2.4011407,11.6862609,0.993,1.0,0
4.5333993,16.84,0.993,1.0,1
5.3333965,13.3147,0.993,1.0,1
7.4244269,11.1736,0.993,1.0,1
1.8951273,10.1981,0.993,1.0,1
4.3713133,12.9868,0.993,1.0,1
2.88753,16.2965,0.993,1.0,1
0.3969687,2.108062,0.993,1.0,1
2.0876485,18.0794,0.993,1.0,1
4.4247361,10.688,0.993,1.0,1
4.0656968,18.7081977,0.993,1.0,1
5.2819763,14.0062,0.993,1.0,1
22.9367426,8.88483,0.993,1.0,1
7.8284207,17.0783,0.993,1.0,0
3.7325203,9.10598,0.993,1.0,1
8.3221959,11.2943,0.993,1.0,1
5.9184575,3.4729,0.993,1.0,1
7.1452343,12.0822,0.993,1.0,1
1.5163046,10.3854,0.993,1.0,0
25.763332,5.77167,0.993,1.0,1
15.1016086,2.71644,0.993,1.0,1
26.1442304,8.19739,0.993,1.0,1
10.9974977,9.89885,0.993,1.0,1
2.9889845,17.7415,0.993,1.0,1
11.3182327,8.83548,0.993,1.0,1
4.8398399,12.0967,0.993,1.0,1
2.4038486,11.4754,0.993,1.0,1
1.6087939,16.2542,0.993,1.0,1
5.0821798,10.6708,0.993,1.0,1
0.6972223,14.5958,0.993,1.0,0
12.9177538,15.194,0.993,1.0,1
4.6285493,12.8401,0.993,1.0,1
14.8608019,4.4404093,0.993,1.0,1
5.4463931,20.2415,0.993,1.0,1
2.3205922,14.7239,0.993,1.0,1
8.5394045,13.4388,0.993,1.0,1
4.4836616,13.9078,0.993,1.0,1
2.612273,12.9095,0.993,1.0,1
21.1968768,6.85964,0.993,1.0,1
3.1979646,12.9757,0.993,1.0,0
0.5919629,9.90447,0.993,1.0,0
3.0321361,12.5315,0.993,1.0,1
7.699087,6.21451,0.993,1.0,0
7.2617331,3.97249,0.993,1.0,0
4.1509756,10.8804,0.993,1.0,1
2.873138,3.97027,0.993,1.0,0
3.1501356,20.3727,0.993,1.0,1
4.4274169,19.9341,0.993,1.0,1
11.5914514,3.16826,0.993,1.0,1
4.4138638,18.0459,0.993,1.0,0
13.7036806,2.8229,0.993,1.0,1
2.0685871,12.5176,0.993,1.0,0
2.7340756,9.45026,0.993,1.0,1
1.0513177,16.1359,0.993,1.0,1
4.3108587,4.50948,0.993,1.0,1
5.0135727,9.19425,0.993,1.0,1
3.4100261,7.9526,0.993,1.0,0
6.1313492,4.7793,0.993,1.0,1
12.5951009,8.14346,0.993,1.0,0
15.9929608,13.4988,0.993,1.0,1
0.435435,17.9748711,0.993,1.0,1
16.0104634,8.86029,0.993,1.0,1
3.5248693,9.045877,0.993,1.0,0
9.0165933,9.81811,0.993,1.0,1
5.5047275,12.7051,0.993,1.0,1
1.392516,9.7757,0.993,1.0,1
6.949428,9.02158,0.993,1.0,0
2.0327015,21.5462,0.993,1.0,1
4.3852176,10.2627,0.993,1.0,1
3.2988824,9.7209,0.993,1.0,1
3.8123614,11.0835,0.993,1.0,1
3.4411264,4.89568,0.993,1.0,1
1.665878,6.98229,0.993,1.0,0
2.5688104,3.567,0.993,1.0,1
2.3007511,6.24136,0.993,1.0,1
2.0231137,13.4378,0.993,1.0,1
5.6707432,3.567,0.993,1.0,1
1.7386091,10.8015,0.993,1.0,0
3.3014986,11.7342,0.993,1.0,1
2.6831464,12.7073,0.993,1.0,1
2.5792489,19.2523,0.993,1.0,1
2.2623535,11.9692,0.993,1.0,1
4.2417694,11.5903,0.993,1.0,1
9.809558,12.8969,0.993,1.0,1
3.7079439,8.08217,0.993,1.0,1
4.4632038,11.6079,0.993,1.0,1
5.3331348,10.0196,0.993,1.0,1
8.34034,16.0764,0.993,1.0,0
6.4666483,8.02442,0.993,1.0,1
0.567995,2.671369,0.993,1.0,0
11.2036244,6.17248,0.993,1.0,1
39.0536929,13.5254,0.993,1.0,1
46.1965072,8.33656,0.993,1.0,1
3.2571037,13.21,0.993,1.0,1
2.5351022,12.5634,0.993,1.0,1
2.4704071,17.1677,0.993,1.0,1
0.9997277,10.9188,0.993,1.0,1
8.662046,11.1852,0.993,1.0,1
4.9583217,16.3815,0.993,1.0,1
10.1391591,16.5118,0.993,1.0,0
5.4233428,16.7305,0.993,1.0,1
5.0269053,10.4869,0.993,1.0,1
15.057596,7.19514,0.993,1.0,1
3.133469,9.11145,0.993,1.0,1
4.6671176,11.4089,0.993,1.0,1
5.4886518,17.6429,0.993,1.0,1
3.7796053,11.2162,0.993,1.0,1
19.5715862,3.6067731,0.993,1.0,1
4.6303272,13.0324,0.993,1.0,1
22.7545332,11.7908,0.993,1.0,1
3.9544873,9.29453,0.993,1.0,1
11.4420309,4.14274,0.993,1.0,1
3.6136326,12.3259,0.993,1.0,1
3.6139919,4.08922,0.993,1.0,1
4.0153167,16.8231,0.993,1.0,1
0.7135221,10.5169,0.993,1.0,1
2.6429687,13.9715,0.993,1.0,1
15.1873222,8.96869,0.993,1.0,1
4.9393117,13.6199,0.993,1.0,1
20.6875239,11.6872,0.993,1.0,1
0.5894678,8.96055,0.993,1.0,1
12.836391,2.49822,0.993,1.0,1
1.1062164,3.45691,0.993,1.0,1
3.9783327,12.3611,0.993,1.0,1
1.7109175,7.44992,0.993,1.0,1
3.089007,15.8046856,0.993,1.0,1
3.3176675,9.42671,0.993,1.0,1
7.5811005,11.5863,0.993,1.0,1
2.8817237,14.306,0.993,1.0,1
2.0389145,8.65136,0.993,1.0,1
1.2297408,9.99875,0.993,1.0,0
4.7949288,12.1728,0.993,1.0,1
9.6125545,9.05686,0.993,1.0,1
3.1948695,13.3231,0.993,1.0,1
9.6995203,11.9608,0.993,1.0,1
2.6599132,3.4087339,0.993,1.0,1
1.6817287,9.28931,0.993,1.0,1
1.3574339,8.22797,0.993,1.0,0
13.7279713,11.6412,0.993,1.0,1
6.7504762,9.83914,0.993,1.0,1
1.4466879,12.418,0.993,1.0,1
4.0069668,7.39456,0.993,1.0,1
1.5328484,9.08045,0.993,1.0,1
1.6649585,10.3733412,0.993,1.0,1
3.612762,14.0647,0.993,1.0,1
4.2460352,14.2200993,0.993,1.0,1
3.7539574,14.5318,0.993,1.0,1
1.27615,14.5092,0.993,1.0,1
11.6270831,10.1847,0.993,1.0,1
1.7215575,11.4801145,0.993,1.0,1
4.4626933,2.68559,0.993,1.0,1
5.2841676,13.6017,0.993,1.0,1
1.669769,4.4985601,0.993,1.0,0
3.7723119,3.13069,0.993,1.0,1
4.0802864,6.300967,0.993,1.0,0
14.5416243,4.35314,0.993,1.0,1
2.8114961,1.39962,0.993,1.0,1
5.1665549,14.3194419,0.993,1.0,1
3.6215615,15.1893,0.993,1.0,1
2.8037514,1.27317,0.993,1.0,1
10.4014008,8.8111557,0.993,1.0,1
0.3096062,1.5526965,0.993,1.0,1
15.0619708,4.687483,0.993,1.0,1
17.5313321,1.66838,0.993,1.0,1
30.0017176,1.82693,0.993,1.0,1
6.5811814,1.80641,0.993,1.0,1
32.1400505,22.7389,0.993,1.0,0
9.6477019,2.57133,0.993,1.0,1
4.0625969,3.70815,0.993,1.0,1
19.8067259,4.46533,0.993,1.0,1
6.8291029,12.9127343,0.993,1.0,1
3.3174026,1.4488457,0.993,1.0,1
12.8355591,11.2388,0.993,1.0,1
2.177475,4.05014,0.993,1.0,1
9.0711977,10.7594,0.993,1.0,1
0.8045139,10.209,0.993,1.0,1
5.4683192,13.9823,0.993,1.0,1
0.9598377,17.4316,0.993,1.0,1
4.1059353,13.555,0.993,1.0,1
3.0604071,18.6847,0.993,1.0,1
0.3828485,13.7767,0.993,1.0,1
12.612483,5.43397,0.993,1.0,1
10.7833596,15.4312,0.993,1.0,1
2.9858191,17.8139,0.993,1.0,1
13.0086903,10.9890553,0.993,1.0,1
2.8675385,14.6783,0.993,1.0,1
1.6421819,2.54445,0.993,1.0,0
4.8002161,15.2174,0.993,1.0,1
1.6318282,11.5558043,0.993,1.0,1
6.0614403,10.0397,0.993,1.0,1
6.5552932,19.1366,0.993,1.0,1
5.3767997,10.5654196,0.993,1.0,1
5.7188414,4.2762449,0.993,1.0,1
3.3928027,3.7170935,0.993,2.0,1
0.8999342,6.8761,0.993,1.0,0
5.2374183,14.2208,0.993,1.0,1
3.0343155,12.5732,0.993,1.0,1
4.2318085,7.88895,0.993,1.0,0
0.530893,3.747202,0.993,1.0,0
3.8635521,15.1873,0.993,1.0,1
4.788785,16.3086,0.993,1.0,1
2.9525486,11.4188,0.993,1.0,1
4.1459886,12.1704,0.993,1.0,1
4.1629444,11.633,0.993,1.0,0
1.2699324,7.56197,0.993,1.0,1
11.9285531,16.0753,0.993,1.0,1
3.42015,18.3061,0.993,1.0,1
2.5842514,7.50424,0.993,1.0,1
5.0775738,18.5536,0.993,1.0,1
3.813812,3.44278,0.993,1.0,0
2.8633026,11.4725,0.993,1.0,1
1.6757659,7.62588,0.993,1.0,1
4.4977307,13.0442723,0.993,1.0,1
1.4958429,6.70553,0.993,1.0,0
3.214031,6.77869,0.993,1.0,1
2.5444539,12.5904,0.993,1.0,1
0.8857522,3.19978,0.993,1.0,0
1.6822448,12.3028,0.993,1.0,1
0.9907914,16.1327515,0.993,1.0,1
8.3762443,10.1350877,0.993,1.0,1
3.7196227,13.3603,0.993,1.0,1
4.267781,12.0047,0.993,1.0,1
1.0711292,5.8474,0.993,1.0,0
1.2452975,6.31449,0.993,1.0,1
22.0632969,10.1729473,0.993,1.0,1
2.8078585,14.8378,0.993,1.0,1
6.2987919,12.2385,0.993,1.0,1
7.4603194,11.8373,0.993,1.0,1
3.5533716,4.6477,0.993,1.0,1
1.100804,10.0319087,0.993,1.0,1
1.1606902,9.92228,0.993,1.0,1
2.8066134,17.3144,0.993,1.0,1
20.9233666,12.2366,0.993,1.0,1
29.3312035,11.9961,0.993,1.0,1
4.9017215,15.2294,0.993,1.0,1
2.2703829,12.7801,0.993,1.0,1
7.5554044,16.0968,0.993,1.0,1
8.4332312,11.5473,0.993,1.0,1
10.3413829,10.465,0.993,1.0,1
5.8936518,8.37476,0.993,1.0,1
10.1197017,9.15067,0.993,2.0,0
15.1306782,11.9169,0.993,1.0,1
3.6079916,15.3816,0.993,1.0,1
3.9315754,9.60432,0.993,1.0,1
7.9923268,9.69724,0.993,1.0,1
3.7702854,16.647,0.993,1.0,1
2.5840753,7.01829,0.993,1.0,1
2.0247088,3.7963,0.993,1.0,1
4.6549271,9.1871,0.993,1.0,1
3.1910454,12.0476,0.993,1.0,1
3.1522131,1.4624574,0.993,1.0,1
4.9212788,1.2783897,0.993,2.0,1
0.516278,2.442348,0.993,1.0,0
2.5193047,11.5079,0.993,1.0,1
5.0280368,2.87252,0.993,1.0,1
2.9238483,11.3257,0.993,1.0,1
24.4383239,5.1712602,0.993,1.0,1
9.4043652,2.3955263,0.993,2.0,1
14.5643289,2.2567046,0.993,3.0,1
2.0760349,4.92939,0.993,1.0,1
9.6569059,2.91617,0.993,1.0,1
43.8418559,9.29872,0.993,1.0,0
11.2120396,17.1459,0.993,1.0,1
18.2050594,9.06591,0.993,1.0,1
4.8038446,11.3023,0.993,1.0,1
13.24981,20.6343,0.993,1.0,0
10.043245,16.682435,0.993,2.0,0
1.7530712,19.7783,0.993,1.0,1
24.166804,8.65143,0.993,1.0,1
11.6260799,4.02844,0.993,1.0,1
5.9522831,15.1211,0.993,1.0,0
13.2414304,4.4877,0.993,1.0,1
11.1064221,10.19,0.993,1.0,1
19.5862903,19.398,0.993,1.0,1
1.5068165,0.9740062,0.993,1.0,1
3.1816478,14.4913,0.993,1.0,1
5.7656076,9.12778,0.993,1.0,1
5.7380349,17.067,0.993,1.0,1
4.7174703,5.77392,0.993,1.0,1
4.5589188,10.6821,0.993,1.0,1
7.7235903,17.2663,0.993,1.0,0
1.7459947,12.8043,0.993,1.0,1
8.5926333,2.4974696,0.993,1.0,1
4.3776584,12.3407,0.993,1.0,1
4.5867288,13.5857,0.993,1.0,1
5.8512587,1.3562009,0.993,1.0,1
18.5146638,6.56184,0.993,1.0,1
6.146653835,9.5037684,0.993,1.0,1
2.7521595,1.3820795,0.993,1.0,1
21.7300248,2.526638,0.993,1.0,1
346.1614828,2.5449936,0.993,1.0,1
11.9234819,2.2904053,0.993,2.0,1
40.8905117,2.7104157,0.993,3.0,1
0.4774382,1.118031,0.993,1.0,1
4.5352255,1.753622,0.993,1.0,1
5.6539689,2.732945,0.993,1.0,1
2.3929801,1.6929049,0.993,2.0,1
1.6098954,3.8276199,0.993,1.0,1
3.1479748,6.17795,0.993,1.0,1
22.2897649,8.90212,0.993,1.0,1
23.899595,12.8307536,0.993,1.0,1
7.1123703,1.85858,0.993,1.0,1
1.0995742,9.72799,0.993,1.0,0
9.0182382,5.61073,0.993,1.0,1
3.5424466,3.8362277,0.993,1.0,1
4.2050741,3.3240452,0.993,1.0,1
1.9613369,15.8657793,0.993,1.0,1
9.8479326,18.822612,0.993,1.0,1
19.6304978,14.0835896,0.993,1.0,1
18.9690014,2.6609357,0.993,1.0,1
7.4323882,3.7818383,0.993,1.0,1
13.955959,2.22304,0.993,1.0,1
2.40541,2.0045261,0.993,1.0,1
28.6503407,9.4200991,0.993,1.0,1
1.7617165,1.5510074,0.993,1.0,1
26.694279,2.6845863,0.993,1.0,1
2.294185,1.95611,0.993,1.0,0
702.469227,9.883855,0.993,1.0,1
2.0074528,7.1639347,0.993,1.0,1
6.146653835,8.2623708,0.993,1.0,1
760.0530038,10.8619,0.993,1.0,1
45.4964928,8.81795,0.993,2.0,1
3.2601896,14.6248,0.993,1.0,1
14.5814997,9.70874,0.993,1.0,1
13.62636,10.048,0.993,1.0,1
16.2601049,10.1064,0.993,1.0,1
5.4021326,23.2699,0.993,1.0,1
3.344904,2.2540532,0.993,1.0,1
23.1678315,9.49037,0.993,1.0,1
731.4778512,11.7782,0.993,1.0,1
5.8586824,2.35965,0.993,1.0,1
6.8242909,2.23971,0.993,1.0,0
32.0736228,9.48121,0.993,1.0,1
1.2833113,9.39506,0.993,1.0,0
0.358558,8.24018,0.993,1.0,1
13.4659853,3.3076,0.993,1.0,1
19.8628449,7.82397,0.993,1.0,1
5.2782582,5.6755,0.993,1.0,1
33.5383044,9.8149834,0.993,1.0,1
4.51125,5.04347,0.993,1.0,1
3.0650073,11.1354,0.993,1.0,1
18.6300789,3.01483,0.993,1.0,1
1.8434549,8.05828,0.993,1.0,1
8.9165771,6.82341,0.993,1.0,1
3.7349773,14.1804,0.993,1.0,1
8.9109435,16.5406,0.993,1.0,1
5.6895053,12.0705,0.993,1.0,1
1.2749899,2.69399,0.993,1.0,1
12.8665269,4.59403,0.993,1.0,1
2.6085851,13.9108,0.993,1.0,1
4.7974601,10.4912,0.993,1.0,1
9.2271917,9.80232,0.993,1.0,1
5.9900508,4.71645,0.993,1.0,1
1.9784368,22.5379,0.993,1.0,1
6.2948747,6.67951,0.993,1.0,1
5.4368408,6.11754,0.993,1.0,1
10.717359,12.4655,0.993,1.0,1
9.5197732,3.89219,0.993,1.0,1
5.4853379,13.6635,0.993,1.0,1
0.5736183,6.063,0.993,1.0,1
11.1801504,6.89187,0.993,1.0,1
5.9133875,2.3864,0.993,1.0,1
1.236949,9.84184,0.993,1.0,1
3.2750907,11.2041,0.993,1.0,1
6.4424263,3.14002,0.993,1.0,1
4.019251,13.7216,0.993,1.0,1
7.9454767,9.87351,0.993,1.0,1
11.3630224,2.39002,0.993,1.0,1
26.7159918,2.7358038,0.993,2.0,1
7.1314563,7.98487,0.993,1.0,1
12.782983,9.1313,0.993,1.0,1
4.172202,3.23281,0.993,1.0,1
11.7672708,15.2219,0.993,1.0,1
3.154201,12.0524,0.993,1.0,1
3.5254325,17.2611,0.993,1.0,1
37.9984529,7.69928,0.993,1.0,1
3.2856588,12.5808,0.993,1.0,1
39.9753375,14.1085,0.993,1.0,0
3.0594206,9.6239,0.993,1.0,1
3.6636707,8.91486,0.993,1.0,1
13.7317565,4.07678,0.993,1.0,1
3.3903593,2.27887,0.993,2.0,1
7.8854383,2.23283,0.993,3.0,1
21.4904723,2.43328,0.993,4.0,1
3.4645195,10.4699,0.993,1.0,1
716.2159783,9.73397,0.993,1.0,1
7.5575607,12.4415238,0.993,1.0,1
4.3415097,3.567,0.993,1.0,1
2.2853731,3.93456,0.993,1.0,1
731.9380939,6.5656892,0.993,1.0,1
3.2220038,2.0774,0.993,1.0,1
17.2837172,6.4100045,0.993,1.0,1
25.0577354,5.30323,0.993,1.0,1
4.2744435,4.01981,0.993,1.0,1
17.7916498,5.67639,0.993,1.0,1
1.0034686,2.77075,0.993,1.0,1
3.3957241,2.79896,0.993,1.0,1
13.0518467,17.0183,0.993,1.0,0
2.1808015,7.66626,0.993,1.0,1
10.2682326,11.589,0.993,1.0,1
4.5362433,7.12776,0.993,1.0,1
2.4277208,6.0694,0.993,1.0,1
4.0134273,10.7003,0.993,1.0,1
3.3078803,9.74504,0.993,1.0,0
4.7518771,15.1227,0.993,1.0,1
34.2825595,5.84592,0.993,1.0,1
10.6893108,6.90838,0.993,1.0,1
18.2598774,8.80539,0.993,1.0,1
7.4992916,4.15964,0.993,1.0,1
4.2528141,5.49054,0.993,1.0,1
29.120986,2.28524,0.993,1.0,1
3.2487833,5.49487,0.993,1.0,1
0.8037513,6.33045,0.993,1.0,1
1.6064494,11.7098,0.993,1.0,1
0.846542,1.642414,0.993,1.0,0
4.8183501,11.5419,0.993,1.0,1
2.8329023,11.996,0.993,1.0,1
2.3144207,2.71343,0.993,1.0,1
45.0854117,7.92062,0.993,1.0,1
3.8863969,9.97164,0.993,1.0,1
2.2465076,13.3584,0.993,1.0,1
5.468394,16.445,0.993,1.0,1
19.511064,13.6915,0.993,1.0,1
4.1753448,4.07823,0.993,1.0,1
3.676651,12.1328,0.993,1.0,1
14.616858,15.3936,0.993,1.0,1
3.3079817,11.9758,0.993,1.0,1
1.6622263,18.8693,0.993,1.0,1
3.1159994,15.7497,0.993,1.0,1
0.7748443,17.1413,0.993,1.0,1
1.1000285,16.0194,0.993,1.0,1
4.2366102,15.6978,0.993,1.0,1
3.3299795,14.9891,0.993,1.0,1
10.4995545,15.8295,0.993,1.0,1
3.3894889,6.16071,0.993,1.0,1
1.6929628,12.4331,0.993,1.0,1
2.8900249,3.567,0.993,1.0,1
2.2232698,9.36074,0.993,1.0,0
1637.265104,3.16626,0.993,1.0,1
32.429738,2.6538,0.993,2.0,1
6.146653835,4.8522374,0.993,3.0,1
6.2183322,2.501165,0.993,1.0,1
2.346931,9.2562,0.993,1.0,1
22.0183163,10.5432,0.993,1.0,1
1.7812778,1.85549,0.993,1.0,1
15.0764899,2.44538,0.993,1.0,1
10.1694553,2.48528,0.993,1.0,1
10.5998647,2.82438,0.993,1.0,1
0.3576555,3.4133323,0.993,1.0,1
2.0364271,1.60247,0.993,1.0,1
2.6953698,4.5145927,0.993,1.0,1
3.3810227,1.4978948,0.993,1.0,1
28.4064643,2.5276328,0.993,1.0,1
16.303675,2.2450389,0.993,1.0,1
8.2077264,3.816863,0.993,1.0,1
7.7784947,2.8542925,0.993,1.0,1
6.2822993,1.2659515,0.993,1.0,1
6.7662729,1.0176743,0.993,1.0,1
13.478722,3.2337702,0.993,1.0,1
716.8426894,2.6487075,0.993,1.0,1
6.146653835,2.5656171,0.993,1.0,1
729.4823472,3.330945,0.993,1.0,1
61.3191144,6.3907079,0.993,1.0,1
170.6465146,12.8504525,0.993,1.0,1
697.4037698,3.0187258,0.993,1.0,1
746.9545356,2.7184667,0.993,1.0,1
6.3928694,3.3171645,0.993,1.0,1
11.4974559,1.1269607,0.993,1.0,1
554.4989676,3.8883371,0.993,1.0,1
1.9271225,1.4261604,0.993,1.0,1
270.303816,4.4969676,0.993,1.0,1
60.1702823,11.9133,0.993,1.0,1
8.2751966,2.7563441,0.993,1.0,1
6.1841688,2.4076002,0.993,1.0,1
2.1208156,0.837844,0.993,1.0,1
0.6489868,1.6921774,0.993,1.0,1
19.4480946,2.3009285,0.993,1.0,1
0.768125,1.3040556,0.993,1.0,1
28.5462089,2.8547322,0.993,2.0,1
8.4306162,2.0500339,0.993,1.0,1
1.689442,1.3821489,0.993,1.0,1
24.0004143,2.83659,0.993,1.0,1
3.965824,7.03413,0.993,1.0,0
7.6603722,8.87205,0.993,1.0,1
5.7488832,2.08943,0.993,1.0,1
6.146653835,2.2163959,0.993,1.0,1
711.7642825,12.6338972,0.993,1.0,0
3.0269043,14.2605,0.993,1.0,1
5.4328364,12.63,0.993,1.0,1
19.3721051,17.4598301,0.993,1.0,0
1.9044134,12.8293,0.993,1.0,1
1.7465205,9.21007,0.993,1.0,1
6.7113743,15.6415,0.993,1.0,1
7.4242482,14.2577,0.993,1.0,1
3.6479472,11.96,0.993,1.0,1
5.4397285,10.0246,0.993,1.0,1
32.6116713,11.6182,0.993,1.0,1
10.9299688,11.7101,0.993,1.0,1
8.350615,13.6804,0.993,1.0,1
7.924204,12.6224,0.993,1.0,1
3.946066,11.2929,0.993,1.0,1
6.9541458,15.5368,0.993,1.0,1
5.0859973,16.2391,0.993,1.0,1
3.8779743,9.43,0.993,1.0,1
4.015073,15.9171,0.993,1.0,1
3.7749324,12.3016,0.993,1.0,1
1.7548863,5.83196,0.993,1.0,0
1.4529225,12.177,0.993,1.0,1
6.6867154,11.1995,0.993,1.0,1
3.5023306,13.5233,0.993,1.0,1
2.7404478,12.6696,0.993,1.0,1
5.4049747,14.7278,0.993,1.0,1
2.4369467,7.18163,0.993,1.0,1
4.1816344,13.4666,0.993,1.0,1
6.9171675,2.51967,0.993,1.0,1
6.0962241,9.0747,0.993,1.0,1
10.2515829,11.6535,0.993,1.0,1
7.5358996,16.6203,0.993,1.0,1
5.38265,10.2347,0.993,1.0,1
5.0048582,4.81636,0.993,1.0,1
5.4459647,2.77011,0.993,1.0,1
