PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH,DISPOSITION_ENCODED
2.97638,11.0372,0.993,1.0,3.212,6492.5,795.842,0
750.2395535,9.68778,0.993,1.0,3.922,7459.0,6713.0,1
6.2796518,6.38573,0.993,1.0,2.26,5159.0,4992.0,1
1483.5175058,17.4711,0.993,1.0,5.424,5782.0,11723.0,1
5.2076995,6.02778,0.993,1.0,0.887,4961.0,4315.0,1
10.6332248,15.9854,0.993,1.0,3.436,4678.0,36558.0,0
8.0850515,3.89202,0.993,1.0,2.817,5560.0,1521.0,1
2.917882,3.08813,0.993,1.0,1.483,4593.4,1937.0,1
0.9370901,9.49947,0.993,1.0,1.312,6779.0,1560.0,1
7.842208,12.3266,0.993,1.0,4.914,6428.0,7095.0,1
7.5520411,8.43121,0.993,1.0,4.338,5936.0,3881.0,1
731.8319734,12.4424,0.993,1.0,2.747,3556.0,46413.0,1
3.5327892,3.567,0.993,1.0,2.093,8706.0,4509.0,1
3.7781679,11.6911,0.993,1.0,4.416,6118.0,5635.0,1
0.9942215,3.567,0.993,1.0,2.554,5726.0,7298.0,1
2.1439841,16.8452,0.993,1.0,1.793,6788.0,13382.0,1
22.5095172,12.0156,0.993,1.0,4.509,4952.0,26199.0,1
9.0441543,10.2153,0.993,1.0,1.196,3642.0,25006.0,1
0.76983,3.567,0.993,1.0,2.774,8658.0,160.192,0
4.4581792,9.08219,0.993,1.0,3.561,5973.0,5095.0,1
3.9535041,13.6119,0.993,1.0,3.684,6166.0,6493.0,1
15.8951857,11.9336,0.993,1.0,3.711,3792.0,40821.0,1
13.0795854,9.66071,0.993,1.0,4.918,5555.0,12002.0,1
5.267165,6.02919,0.993,1.0,1.743,4930.0,5142.0,1
5.6022404,16.2862,0.993,1.0,6.027,6237.0,4365.0,1
37.98781,10.1109,0.993,1.0,4.309,5983.0,7798.0,1
2.5011016,15.7428,0.993,1.0,1.366,6421.0,4644.0,1
2.4214702,9.94252,0.993,1.0,1.395,3642.0,20899.0,1
4.0236761,16.953,0.993,1.0,5.03,9833.0,6216.0,1
3.8149372,13.2182,0.993,1.0,4.366,5709.0,6444.0,1
18.8392786,10.5098,0.993,1.0,4.036,5972.0,6440.0,1
2.6185048,6.08823,0.993,1.0,1.096,6478.0,3523.0,1
10.397262,13.8002,0.993,1.0,9.97,4953.5,3143.0,1
7.6016156,19.3547,0.993,1.0,2.116,5200.0,2969.0,1
4.7383479,4.7507,0.993,1.0,1.935,5109.0,1843.0,1
731.3548427,15.334,0.993,1.0,3.429,5794.0,19143.0,1
14.7478214,7.68311,0.993,1.0,2.355,5167.0,6095.0,1
5.389491,14.3807,0.993,1.0,2.0,3493.0,49190.0,1
1484.1934287,8.94439,0.993,1.0,3.05,5602.0,13469.0,1
7.4476397,2.1911,0.993,1.0,2.266,4526.0,1021.0,1
0.68831,21.715,0.993,1.0,1.365,6054.0,3983.64,0
5.332805,2.92256,0.993,1.0,2.142,4189.0,1795.0,1
4.416076,16.839,0.993,1.0,4.677,5186.0,7620.0,1
5.4736892,18.8155,0.993,1.0,2.699,6229.4,14590.0,1
2.8656356,11.1837,0.993,1.0,3.523,8849.0,5530.0,1
3.4542618,3.567,0.993,1.0,3.93,5726.0,5344.0,1
20.8359197,7.56184,0.993,1.0,3.321,6838.0,2451.0,1
4.2380294,6.48085,0.993,1.0,3.699,6030.0,4699.0,1
3.6477926,3.9626,0.993,1.0,2.667,5005.4,1747.0,1
5.7180689,9.5585,0.993,1.0,5.215,6219.0,2864.0,1
2.3645949,14.3865,0.993,1.0,2.442,7743.0,5263.0,1
5.8991458,1.10037,0.993,1.0,4.815,5419.4,275.0,1
2.4018591,10.1612,0.993,1.0,3.471,6071.0,655.0,0
3.6249482,5.1321,0.993,1.0,2.294,4935.7,748.0,1
5.6177467,5.60938,0.993,1.0,2.307,6315.0,670.0,1
8.5473,10.3970349,0.993,1.0,3.5451032,6619.0,2857.1912379,1
6.9153868,15.9616,0.993,1.0,6.156,6649.3,5765.0,1
3.2706204,13.5836554,0.993,1.0,4.0101943,5933.0,7558.7070106,1
3.6342494,4.36152,0.993,1.0,3.683,5829.0,380.0,1
2.6141047,3.60255,0.993,1.0,2.639,5650.0,695.0,1
10.1298877,3.76774,0.993,1.0,4.796,6802.0,634.0,1
12.9623248,5.94559,0.993,1.0,3.564,5996.0,2427.0,1
9.5327064,2.39108,0.993,1.0,2.55,4504.0,1177.0,1
733.3796728,6.17234,0.993,1.0,4.101,5878.0,2996.0,1
3.1739329,15.5264,0.993,1.0,1.192,4999.0,1590.0,1
4.0947485,17.3607607,0.993,1.0,5.1910541,5983.0,5981.4894009,1
2.4053036,19.9376761,0.993,1.0,3.3515613,5476.0,11063.0791519,1
0.8778729,6.173706,0.993,1.0,1.008516,6210.0,1704.0444879,1
7.5837846,10.7098887,0.993,1.0,2.0598226,6457.0,3059.0689425,1
17.4368079,18.6840757,0.993,1.0,4.3786259,6332.0,15418.7232538,1
5.9337178,19.9345,0.993,1.0,1.089,3322.0,36149.0,1
10.9799801,8.3173,0.993,1.0,3.39,5754.2,4626.0,1
3.6462287,14.2198,0.993,1.0,3.662,5707.0,6153.0,1
8.1618477,11.849,0.993,1.0,2.17,7238.0,4647.0,1
13.0953097,8.3339,0.993,1.0,1.925,6103.0,3028.0,1
3.3047459,4.70927,0.993,1.0,3.735,6636.0,1724.0,1
19.3111424,9.91342,0.993,1.0,3.92,5850.0,18500.0,1
729.9391752,15.2287,0.993,1.0,1.515,5136.9,10806.0,1
3.4732477,13.0505,0.993,1.0,2.541,7081.0,6428.0,1
4.7192734,7.15211,0.993,1.0,1.301,6521.0,1557.0,0
10.9600975,9.91407,0.993,1.0,6.171,5586.7,4111.0,1
4.9156665,5.59825,0.993,1.0,2.561,5656.0,2218.0,1
19.6500878,14.4539,0.993,1.0,2.277,8968.0,2605.0,1
7.447404,13.1669,0.993,1.0,1.479,7936.0,6142.0,1
3.6850751,10.2036,0.993,1.0,1.859,5860.0,4456.0,1
13.4364908,9.8672,0.993,1.0,5.375,6229.0,4735.0,0
1.7988855,13.2509,0.993,1.0,1.415,3458.0,38230.0,1
3.0589547,17.6594,0.993,1.0,3.696,6821.0,12864.0,1
4.7192771,9.68968,0.993,1.0,1.594,5990.0,2856.0,1
5.7881587,11.6578,0.993,1.0,6.879,5668.0,1372.0,1
9.5098954,16.5009,0.993,1.0,1.448,5478.0,6596.0,1
8.4325164,9.45527,0.993,1.0,1.731,5300.0,8796.0,1
2.67581,15.7041,0.993,1.0,2.288,6171.0,9116.0,1
7.5138657,3.23033,0.993,1.0,2.121,5139.0,1104.0,1
26.1622122,10.1227,0.993,1.0,3.631,6139.0,6329.0,1
0.9097915,6.92737,0.993,1.0,1.044,5822.0,3698.0,1
10.8089555,11.7906,0.993,1.0,2.71,6876.0,6392.0,1
2.2059167,1.0369208,0.993,1.0,0.9395169,3087.0,2594.7383621,1
1.5840089,5.90757,0.993,1.0,1.134,5188.0,1137.0,1
5.015806,14.6529,0.993,1.0,5.154,7155.0,4470.0,1
3.917482,13.4773,0.993,1.0,2.619,6466.0,8397.0,1
11.1860909,10.3662,0.993,1.0,5.989,6520.0,4416.0,1
7.3144752,13.336,0.993,1.0,1.481,5137.0,19146.0,1
12.9414603,10.6791,0.993,1.0,3.75,5832.0,13164.0,1
6.5568726,12.6672,0.993,1.0,2.755,6139.0,8511.0,1
2.3207203,14.0426,0.993,1.0,1.797,4390.0,12787.0,1
2.5001306,17.7461,0.993,1.0,1.61,6158.0,16650.0,1
25.0709977,11.9941,0.993,1.0,2.379,5624.0,12286.0,1
3.5911377,11.6235,0.993,1.0,1.623,6094.0,13850.0,1
1.1235117,12.5587,0.993,1.0,1.039,3505.0,48991.0,1
4.315664,8.30372,0.993,1.0,6.135,6707.0,3530.0,1
35.7890963,9.2051754,0.993,1.0,8.6915413,6218.9,2255.7900517,1
1.6930171,16.2172,0.993,1.0,2.759,6010.0,10940.0,1
1.0014437,4.71785,0.993,1.0,1.28,6380.0,416.0,0
3.8647617,13.7097,0.993,1.0,4.038,6119.0,7591.0,1
37.8575614,7.35774,0.993,1.0,7.424,5980.0,5180.0,1
3.1791661,12.9563,0.993,1.0,2.844,6452.0,16245.0,1
10.3031578,11.0446,0.993,1.0,3.44,6387.0,3072.0,1
5.4863844,14.247,0.993,1.0,4.339,6498.0,8862.0,1
1.2864856,14.0003,0.993,1.0,1.328,3172.0,104433.0,1
4.8934688,15.84,0.993,1.0,3.157,6332.0,9659.0,1
4.3664669,9.52505,0.993,1.0,2.004,3598.0,26747.0,1
7.7103227,8.52513,0.993,1.0,4.406,6617.0,6083.0,1
3.4714821,13.2477,0.993,1.0,3.245,6604.0,9502.0,1
5.8778295,11.2784,0.993,1.0,3.392,5965.0,1326.0,1
6.5479496,2.28629,0.993,1.0,2.331,4853.5,988.0,1
23.136755,9.05398,0.993,1.0,7.179,7723.0,2514.0,1
8.6243051,16.2074,0.993,1.0,5.584,7944.0,9216.0,1
3.5171227,14.6605,0.993,1.0,2.327,6386.0,4327.0,1
4.140097,16.9028,0.993,1.0,2.896,5359.0,40878.0,1
1.9647786,15.9566,0.993,1.0,1.586,3314.0,60692.0,1
3.3421583,16.3017,0.993,1.0,1.284,6022.0,14573.0,1
4.8332515,14.6312,0.993,1.0,4.323,6431.0,5964.0,1
42.7305626,4.03815,0.993,1.0,5.591,5247.0,2711.0,1
17.7505864,4.72963,0.993,1.0,5.578,6967.0,1395.0,1
3.9963956,3.52475,0.993,1.0,3.878,5684.0,635.0,1
20.86399,3.8434,0.993,1.0,5.624,6153.0,1040.0,1
5.9867942,10.5818,0.993,1.0,0.904,6336.4,1170.0,1
30.5055627,5.65993,0.993,2.0,6.967,6500.6,1773.0,1
8.9965133,4.26079,0.993,3.0,2.842,6500.6,988.0,1
6.146653835,2.4364,0.993,1.0,2.623,4859.0,1000.0,1
9.5160627,17.807,0.993,1.0,1.832,4481.6,487.0,1
6.8672313,2.31017,0.993,1.0,2.858,5564.0,732.0,1
12.9587054,2.49711,0.993,2.0,3.598,5564.0,1007.0,1
4.0610981,2.57627,0.993,1.0,1.964,6193.0,558.0,1
5.6494351,3.74551,0.993,1.0,5.214,5764.0,200.0,1
7.3120981,3.45268,0.993,1.0,1.428,5159.0,1655.0,1
2.9852193,17.0487122,0.993,1.0,3.7760499,6116.0,12776.05708,1
10.5789534,3.0009044,0.993,1.0,2.8444195,5164.0,1530.5878174,1
0.2939493,0.9372852,0.993,1.0,0.5422359,3359.0,746.4231884,1
6.146653835,5.6562862,0.993,1.0,7.1157207,6487.0,3065.8159708,1
6.146653835,9.531746,0.993,1.0,18.1537085,6534.0,1602.3801725,1
735.797917,2.7674128,0.993,1.0,5.9484218,5972.63,479.47449,1
718.652003,3.447372,0.993,1.0,14.6548943,6002.0,479.4666113,1
731.9966539,10.6774533,0.993,1.0,2.892543,4722.0,16102.9689949,1
6.146653835,9.3912424,0.993,1.0,22.9026501,7271.0,2389.5186523,1
6.146653835,3.1919762,0.993,1.0,2.4755873,4713.0,1566.5840348,1
6.146653835,6.3590858,0.993,1.0,6.6644694,8450.0,1352.2809088,1
19.7468103,2.6201221,0.993,1.0,7.1658967,6439.2,276.3656087,1
6.146653835,11.6792669,0.993,1.0,5.1715272,3907.0,12885.3671957,1
6.146653835,6.1245707,0.993,1.0,5.4653921,6608.0,1323.0928698,1
22.6957088,2.2731788,0.993,1.0,5.3266755,5988.0,309.0178416,1
5.4496736,8.32098,0.993,1.0,0.203,6760.0,917.0,1
3.4268387,2.12571,0.993,1.0,1.288,4794.0,844.0,1
2.3170053,4.4811227,0.993,1.0,1.122279,5542.0,1719.0971731,1
4.3816966,10.8739335,0.993,1.0,5.601621,6875.0,2801.3182472,1
4.243624,5.7584838,0.993,1.0,3.8869543,5372.0,2634.0168857,1
3.8568001,12.9539382,0.993,1.0,2.858704,5009.0,23589.8587425,1
2.7086444,13.966554,0.993,1.0,2.1554708,4848.0,25164.5811952,1
10.7715898,4.1568836,0.993,1.0,4.2203793,6055.0,947.4340655,1
3.4414188,12.4943419,0.993,1.0,3.0026348,5965.0,7380.9342568,1
4.1287427,12.0296829,0.993,1.0,2.7601938,5377.0,12670.8512175,1
761.7092276,2.5578976,0.993,1.0,7.6296016,5599.17,545.0105734,1
904.5347981,2.7306626,0.993,2.0,22.1692458,5599.17,603.0604952,1
6.146653835,2.9487289,0.993,1.0,15.1057104,6649.0,183.6559789,1
6.146653835,8.3655782,0.993,1.0,10.7778244,6047.0,3281.1685561,1
2.9932591,11.8414052,0.993,1.0,4.7371329,6106.0,3363.9691586,0
6.146653835,7.637469,0.993,1.0,8.6668849,6118.81,2315.4424358,1
3.6859958,23.322957,0.993,1.0,5.1972226,6731.3,12982.7214564,0
6.146653835,12.8973379,0.993,2.0,12.9674227,6613.0,6318.0730583,1
5.322002,3.84201,0.993,1.0,3.193,4716.0,955.0,1
0.579398,5.759676,0.993,1.0,1.64214,5688.0,1324.07712,0
10.018102,12.3167818,0.993,1.0,2.6562286,6697.0,1791.2124346,1
2.1874712,3.3333783,0.993,1.0,6.154356,4454.0,768.888544,1
49.6178223,2.4730956,0.993,1.0,14.0758927,5494.7,88.0818849,1
2.8607384,3.567,0.993,1.0,1.8963897,5780.0,928.4712689,1
6.8275101,5.0896772,0.993,2.0,3.2903924,5780.0,1559.4770206,1
8.4457042,21.1100738,0.993,1.0,1.6861879,6392.0,3848.7179165,1
7.5757446,12.6097244,0.993,1.0,1.8699103,8044.0,3661.6696028,1
3.8347282,5.6648123,0.993,1.0,3.4951108,6088.34,1112.3388758,1
4.2290856,1.915198,0.993,1.0,1.8943522,3264.0,2605.430842,1
2.3477336,1.0903541,0.993,1.0,1.8624266,4799.0,182.9434914,1
2.067123,1.5139896,0.993,1.0,1.9263234,5113.3,394.2384169,1
10.3469945,1.0318727,0.993,1.0,2.5934713,3278.0,1601.254739,0
1.8987896,2.2042465,0.993,1.0,1.926234,6016.28,98.2034719,1
2.1538049,0.8814471,0.993,1.0,1.6541007,4944.24,137.9312313,1
2.8618782,3.9033641,0.993,1.0,2.2839791,4743.0,2450.9899956,1
4.718569,1.0102426,0.993,1.0,1.1450785,3190.0,1734.8673947,1
0.4707476,1.852907,0.993,1.0,0.5009607,3254.0,5060.8335277,1
2.9532145,10.2396383,0.993,1.0,3.9795532,5483.2,3110.6890792,1
4.6086414,17.9837961,0.993,1.0,3.5610971,5693.0,27081.6985753,1
3.4852362,12.6093335,0.993,1.0,3.0318968,5728.0,14856.89726,1
42.8614655,4.13549,0.993,1.0,7.635,5703.4,908.0,1
2.1476974,3.567,0.993,1.0,1.669,5726.0,136.0,1
15.3471548,2.53444,0.993,1.0,3.703,5791.0,946.0,1
24.9636551,4.53167,0.993,1.0,5.444,6388.0,461.0,1
7.8374554,2.26966,0.993,1.0,4.754,6289.7,188.0,1
3.8638303,1.80822,0.993,2.0,2.992,6289.7,109.0,1
10.5426254,22.0104106,0.993,1.0,6.2145259,6114.0,16789.8076116,0
4.3934744,10.511208,0.993,1.0,3.0547623,5349.0,11541.7099365,1
1.631858,11.400179,0.993,1.0,1.8201336,4778.0,17812.0219789,1
1.3003394,12.0407,0.993,1.0,1.341,3658.0,38320.0,1
3.2529571,15.5894,0.993,1.0,4.813,6623.0,6055.0,1
4.6068687,12.7334,0.993,1.0,3.286,5917.0,15647.0,1
3.3357969,11.1895,0.993,1.0,1.39,6517.0,5024.0,1
2.9879341,11.6667,0.993,1.0,2.501,5315.0,14088.0,1
2.8475582,16.2689,0.993,1.0,2.979,6372.0,12974.0,1
3.6234424,9.13018,0.993,1.0,4.383,5815.0,3332.0,1
4.6588405,10.0709,0.993,1.0,1.429,4768.0,12845.0,1
3.3505941,11.4279,0.993,1.0,3.542,5579.0,8973.0,1
5.0061978,12.4847,0.993,1.0,3.521,6713.0,6438.0,0
8.1678648,10.7664,0.993,1.0,4.797,5859.0,4097.0,1
0.8674623,12.8076,0.993,1.0,1.457,6470.0,5547.0,1
5.2452852,11.9863,0.993,1.0,5.117,5928.0,5568.0,1
1.20306,12.8325,0.993,1.0,1.028,4204.0,14933.0,1
0.7025922,5.49838,0.993,1.0,0.733,5875.0,1740.0,1
4.5932835,11.9834,0.993,1.0,3.185,5988.0,7417.0,1
8.6121286,12.0872,0.993,1.0,4.155,7929.0,4777.0,1
2.5950111,10.8614,0.993,1.0,2.524,3875.0,28870.0,0
2.9419791,15.3905,0.993,1.0,3.363,7277.0,14460.0,1
1.0169814,12.1981,0.993,1.0,2.353,5616.0,7976.0,1
1.9943104,17.6537,0.993,1.0,3.316,7247.0,10353.0,1
5.7585993,11.2259,0.993,1.0,2.737,5090.0,13636.0,1
4.9354155,16.6116,0.993,1.0,4.672,6500.0,12554.0,1
3.5193417,14.4544,0.993,1.0,5.025,5620.0,6522.0,1
12.6136992,2.58082,0.993,1.0,2.533,3719.0,2172.0,1
1.318678,10.1378,0.993,1.0,1.758,5764.0,11891.0,1
5.2820398,9.84673,0.993,1.0,2.762,5415.0,12532.0,1
4.3430254,13.5998,0.993,1.0,4.425,6594.0,11142.0,1
5.1778752,11.9282,0.993,1.0,1.718,3599.0,29835.0,1
2.8562935,18.1559,0.993,1.0,3.785,6383.0,22525.0,0
2.7967251,19.3726,0.993,1.0,1.626,7566.0,5786.0,1
2.2104947,13.6352,0.993,1.0,2.925,5421.0,7893.0,1
2.3519086,18.0511,0.993,1.0,1.43,6026.0,16808.0,1
4.8741147,14.8251,0.993,1.0,2.049,6085.0,4613.0,0
5.6858804,13.193,0.993,1.0,4.185,5492.0,10855.0,1
14.6768874,9.65258,0.993,1.0,2.617,5230.0,15152.0,1
6.8552506,11.7073,0.993,1.0,3.525,6847.0,4540.0,1
3.940549,7.73812,0.993,1.0,3.78,5493.0,3700.0,1
3.272056,10.5823,0.993,1.0,3.3,5668.0,7709.0,1
4.5833112,9.62957,0.993,1.0,2.275,5853.0,4988.0,1
1.9519092,10.4769,0.993,1.0,1.056,3498.0,31413.0,1
3.3615701,16.5271,0.993,1.0,4.502,6258.0,6992.0,1
3.9718475,8.29625,0.993,1.0,1.09,6064.0,5487.0,1
1.3504913,8.65039,0.993,1.0,1.586,4858.0,9835.0,1
11.3298459,3.4134506,0.993,1.0,4.4750093,5624.0,821.128478,1
13.4570562,10.2486,0.993,1.0,4.073,5771.0,11282.0,1
2.7638775,11.9271,0.993,1.0,1.559,6155.0,7451.0,1
1.7278017,17.158,0.993,1.0,2.771,6460.0,17825.0,1
6.0368213,13.3128,0.993,1.0,1.984,3445.0,108361.0,1
16.2501976,8.04744,0.993,1.0,7.487,6177.0,2930.0,1
2.7142282,17.7291,0.993,1.0,3.44,6063.0,23021.0,1
24.092358,12.4646,0.993,1.0,3.907,5388.0,14405.0,1
4.2221583,7.93123,0.993,1.0,2.921,5589.8,7098.0,1
11.1755425,17.5706,0.993,1.0,5.482,6655.0,7873.0,0
7.9605908,5.94344,0.993,1.0,3.236,5081.5,6040.0,1
6.5516113,7.01051,0.993,1.0,0.786,4841.8,6717.0,1
7.3099457,12.4526,0.993,1.0,6.439,6391.0,4484.0,1
2.1250402,12.6314,0.993,1.0,2.897,5355.0,8318.0,1
3.7871416,8.91723,0.993,1.0,3.257,5594.0,6722.0,1
22.3751134,12.8125,0.993,1.0,11.966,6477.7,6829.0,1
4.1518071,10.2109,0.993,1.0,2.653,6702.0,1556.0,1
3.3522572,10.9307,0.993,1.0,1.934,5951.0,6919.0,1
1.040425,11.6289,0.993,1.0,0.979,4750.0,9568.0,1
3.0449187,20.761,0.993,1.0,2.988,6026.0,19894.0,1
2.6855972,11.0734,0.993,1.0,1.744,3822.0,31004.0,1
15.7784931,18.2872401,0.993,1.0,3.3857406,7447.0,6805.627558,1
11.3498282,12.2742,0.993,1.0,4.564,6009.0,10625.0,1
1.1602698,18.336,0.993,1.0,0.489,3692.0,18692.0,1
12.6357243,13.1329,0.993,1.0,3.717,5951.0,8255.0,1
2.3557153,1.98374,0.993,1.0,1.866,4851.0,740.0,1
0.7941828,8.86489,0.993,1.0,0.905,6397.0,2393.0,1
17.9217736,16.7867,0.993,1.0,4.309,5144.1,44474.0,1
10.9267866,13.7902,0.993,1.0,6.548,5792.8,9304.0,1
3.1998039,6.9761,0.993,1.0,1.816,5430.0,3672.0,1
10.1956949,7.45333,0.993,1.0,1.526,5791.0,3293.0,1
8.5467163,6.73372,0.993,1.0,3.813,5557.6,2387.0,1
2.014214,2.55092,0.993,1.0,1.854,5039.0,971.0,1
2.7492112,10.486,0.993,1.0,1.866,3794.0,26414.0,1
2.8411187,5.54834,0.993,1.0,1.993,5517.0,1915.0,1
5.407469,12.0272,0.993,1.0,2.87,5417.0,13091.0,1
6.4375108,2.10567,0.993,1.0,2.572,5203.0,730.0,1
4.4738444,11.2091,0.993,1.0,6.406,4943.1,2985.0,1
3.4894537,11.1177,0.993,1.0,2.134,5415.7,8533.0,1
23.842,17.1852,0.993,1.0,5.577,5923.2,12487.0,1
1.8778647,13.2226172,0.993,1.0,1.5178899,5100.0,15157.0212857,1
57.1050077,5.93946,0.993,1.0,5.271,5816.0,3388.0,1
5.1392756,2.17365,0.993,1.0,2.426,4014.0,862.0,1
0.9494413,1.37109,0.993,1.0,1.392,5872.1,136.0,1
2.9944742,8.6826968,0.993,1.0,3.0998781,5756.0,3499.7547124,1
19.8507621,8.778562,0.993,1.0,2.249,9488.0,1766.0,1
8.9000334,15.1261771,0.993,1.0,1.8542477,5854.0,22163.2825659,1
13.9285074,9.5784743,0.993,1.0,3.9986123,5103.41,13364.3594607,1
5.3920955,18.2452387,0.993,1.0,4.2434029,5752.18,15466.3588483,1
5.4977872,14.0381026,0.993,1.0,4.9400249,6281.0,6357.7268879,1
4.7443604,7.57257,0.993,1.0,1.139,5420.1,9002.0,1
3.334884,10.5691,0.993,1.0,2.559,5771.0,12501.0,1
1.3939452,8.87293,0.993,1.0,0.922,6140.0,5131.0,1
7.5954765,13.1172,0.993,1.0,2.533,3768.0,45085.0,1
1825.048364,12.7111,0.993,1.0,3.62,6290.0,2576.0,0
6.0803777,3.36588,0.993,1.0,2.486,4275.7,1366.0,1
12.0101118,2.28751,0.993,1.0,2.82,4073.0,1204.0,1
16.7382238,9.09208,0.993,1.0,3.529,4551.0,15139.0,1
10.636983,8.16912,0.993,1.0,5.378,6297.0,2913.0,1
2.7663479,6.35856,0.993,1.0,1.212,6413.0,2476.0,1
10.0512067,5.57868,0.993,1.0,1.763,3428.0,22227.0,1
3.3024845,1.73871,0.993,1.0,1.465,3634.0,1241.0,1
9.6804752,11.5702,0.993,1.0,3.922,5622.0,10071.0,1
3.5137609,3.3397496,0.993,1.0,1.7579691,6279.8,333.5976712,1
0.6183488,10.2266,0.993,1.0,0.587,5272.0,5306.0,1
8.2241876,11.9576,0.993,1.0,3.501,5669.2,8621.0,1
7.8407154,9.86579,0.993,1.0,2.891,5703.0,5326.0,1
15.5106583,6.93651,0.993,1.0,4.356,5472.0,5014.0,1
2.4465664,4.74384,0.993,1.0,1.753,4185.5,2778.0,1
8.0179256,9.29428,0.993,1.0,1.018,5356.0,8684.0,0
3.6810755,8.85628,0.993,1.0,2.49,5465.0,8544.0,1
3.4106422,11.8996,0.993,1.0,4.174,5222.0,4984.0,1
763.9701133,8.20454,0.993,1.0,3.659,3671.0,28404.0,1
36.2995129,2.2115007,0.993,1.0,4.4333923,4253.9,1322.2472746,1
6.6968572,3.89953,0.993,1.0,3.398,6466.5,589.0,1
12.4652143,2.51956,0.993,1.0,3.635,5647.1,1127.0,1
18.8204255,3.5747237,0.993,1.0,2.4015591,5450.0,983.8549658,1
2.668957,16.1018337,0.993,1.0,2.7508738,5983.3,17029.8720026,0
3.5245689,17.3489851,0.993,1.0,3.150024,6203.0,20956.9478296,1
15.1771428,2.80249,0.993,1.0,4.556,6200.0,538.0,0
2.0990769,4.13797,0.993,1.0,2.343,8853.0,501.0,0
13.5853161,3.82513,0.993,1.0,5.271,5854.0,850.0,1
6.8787507,3.45801,0.993,1.0,2.599,6636.0,359.0,0
14.9166631,1.92053,0.993,1.0,3.709,5434.0,659.0,1
1.9769396,15.8982,0.993,1.0,3.021,6440.5,11495.0,1
11.6515287,11.0647635,0.993,1.0,4.1130736,5335.0,15415.73003,1
4.8003341,5.5672157,0.993,1.0,1.9999398,4664.59,6286.5016158,1
19.9253903,10.8355197,0.993,1.0,7.1580751,6213.0,4510.2840364,1
10.5465818,18.8533824,0.993,1.0,3.4172956,5726.0,26790.7015542,1
1.66402,7.65443,0.993,1.0,3.397,4841.3,7964.45,0
6.146653835,6.5779189,0.993,1.0,8.8064896,5964.0,1970.1779923,1
8.3106603,8.109016,0.993,1.0,1.6506686,5675.0,9717.1934198,1
7.0469712,3.77076,0.993,1.0,2.551,5940.0,1020.0,0
19.7357748,3.5822698,0.993,1.0,4.9695046,5985.0,1136.7557914,1
8.330174,13.52336,0.993,1.0,3.776804,5858.0,8477.6052879,1
18.1070683,3.3584758,0.993,1.0,3.4544369,4024.0,1920.6396242,1
2.8625937,1.1780056,0.993,1.0,2.6639389,5503.0,150.7007612,1
3.64376,3.567,0.993,1.0,3.38,5463.2,3632.91,0
13.9223368,1.7196615,0.993,1.0,3.0897341,4468.0,551.9568212,1
3.2727859,1.4541092,0.993,1.0,1.703415,4550.0,450.9235482,1
36.4358589,2.8743721,0.993,1.0,9.2522534,6597.0,384.0441817,1
16.8267434,2.9646311,0.993,1.0,2.4103679,3944.0,1999.9128429,1
1083.5575987,13.8558129,0.993,1.0,8.3500813,6002.0,2930.0714108,1
3.4770171,11.8571021,0.993,1.0,2.5101218,5225.91,19986.4253524,1
3.3795099,10.862172,0.993,1.0,2.7055281,5203.0,18575.2343451,1
3.7120776,5.11821,0.993,1.0,3.0734816,5501.09,1532.3995669,1
6.9055908,3.3369764,0.993,1.0,1.7156097,5846.0,803.795684,0
2.5139302,12.9860395,0.993,1.0,2.9912384,5585.0,12564.1964526,1
16.2520546,2.9719,0.993,1.0,8.647,6696.0,220.0,1
7.63779,2.22751,0.993,1.0,2.251,5924.0,318.0,1
0.5843146,5.71748,0.993,1.0,0.555,6870.8,1043.0,1
9.3079811,18.225,0.993,1.0,3.235,6076.4,6907.0,1
2.4915545,5.46811,0.993,1.0,1.2,8013.0,667.0,1
3.9155539,16.5322,0.993,1.0,3.72,6285.0,12003.0,1
9.7716812,9.12933,0.993,1.0,5.281,6518.8,4411.0,1
14.2308461,9.75869,0.993,1.0,5.835,5787.9,4278.0,1
3.6688102,9.85973,0.993,1.0,2.151,5821.5,8447.0,0
25.714253,15.8297,0.993,1.0,6.373,5677.8,33131.0,0
5.0989519,7.74162,0.993,1.0,2.118,6305.0,4236.0,1
6.7274903,11.3939,0.993,1.0,2.944,5221.4,15103.0,1
91.9283414,9.22033,0.993,1.0,4.343,6118.4,7033.0,1
5.9785287,13.9371,0.993,1.0,2.481,3674.0,59578.0,1
8.2864221,9.77567,0.993,1.0,5.859,5643.0,3916.0,1
4.3427321,13.7163,0.993,1.0,1.23,5737.3,7461.0,1
719.5740937,10.9394,0.993,1.0,2.942,4854.0,19525.0,1
2.2183625,11.9385,0.993,1.0,2.773,6307.0,4409.0,1
8.9533044,11.7455,0.993,1.0,5.747,5808.0,6349.0,1
1.763034,9.55649,0.993,1.0,1.849,3958.0,21098.0,1
10.298566,4.00839,0.993,1.0,2.022,4201.6,4219.0,1
4.8789974,15.3642,0.993,1.0,6.112,6473.0,4762.0,1
1.9207699,13.6773,0.993,1.0,1.448,6039.4,8247.0,1
48.0511988,12.8456117,0.993,1.0,4.3070574,5354.96,14503.3604877,0
0.3052608,2.03448,0.993,1.0,0.309,3338.0,1620.0,1
2.9371797,15.95,0.993,1.0,4.009,6610.0,6422.0,1
